filename	acq_time
eeg/sub-1001_ses-01_task-read_run-00_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-01_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-02_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-03_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-04_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-05_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-06_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-07_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-08_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-09_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-10_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-11_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-12_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-13_eeg.vhdr	2023-05-15T12:06:06.061251Z
eeg/sub-1001_ses-01_task-read_run-14_eeg.vhdr	2023-05-15T12:06:06.061251Z
